,word,count,cum_freq,cum_perc,percentile,length,volume
1786,atlanta,2090,24998236,80.5658130235,90,7,>1K
1787,activity,2089,25000325,80.5725455778,90,8,>1K
1788,determine,2089,25002414,80.5792781322,90,9,>1K
1789,freshman,2088,25004502,80.5860074638,90,8,>1K
1790,variety,2087,25006589,80.5927335724,90,7,>1K
1791,coffee,2087,25008676,80.5994596811,90,6,>1K
1792,charter,2086,25010762,80.6061825669,90,7,>1K
1793,congressional,2085,25012847,80.6129022298,90,13,>1K
1794,survey,2083,25014930,80.6196154471,90,6,>1K
1795,creek,2083,25017013,80.6263286643,90,5,>1K
1796,wind,2082,25019095,80.6330386587,90,4,>1K
1797,indians,2080,25021175,80.6397422073,90,7,>1K
1798,beautiful,2079,25023254,80.6464425331,90,9,>1K
1799,train,2079,25025333,80.6531428589,90,5,>1K
1800,english,2077,25027410,80.6598367389,90,7,>1K
1801,remove,2074,25029484,80.6665209504,90,6,>1K
1802,reality,2072,25031556,80.6731987162,90,7,>1K
1803,completed,2071,25033627,80.6798732591,90,9,>1K
1804,northern,2070,25035697,80.6865445791,90,8,>1K
1805,dan,2070,25037767,80.6932158992,90,3,>1K
1806,awards,2069,25039836,80.6998839964,90,6,>1K
1807,roll,2067,25041903,80.7065456478,90,4,>1K
1808,eric,2065,25043968,80.7132008536,90,4,>1K
1809,email,2064,25046032,80.7198528365,90,5,>1K
1810,studies,2062,25048094,80.7264983736,90,7,>1K
1811,patient,2062,25050156,80.7331439108,90,7,>1K
1812,specific,2061,25052217,80.7397862251,90,8,>1K
1813,elementary,2061,25054278,80.7464285394,90,10,>1K
1814,fellow,2061,25056339,80.7530708537,90,6,>1K
1815,cream,2061,25058400,80.759713168,90,5,>1K
1816,century,2058,25060458,80.7663458138,90,7,>1K
1817,killing,2057,25062515,80.7729752366,90,7,>1K
1818,forest,2056,25064571,80.7796014366,90,6,>1K
1819,worse,2051,25066622,80.7862115224,90,5,>1K
1820,secretary,2048,25068670,80.7928119395,90,9,>1K
1821,expensive,2048,25070718,80.7994123566,90,9,>1K
1822,apparently,2047,25072765,80.8060095509,90,10,>1K
1823,expects,2047,25074812,80.8126067451,90,7,>1K
1824,knocked,2045,25076857,80.8191974937,90,7,>1K
1825,largely,2043,25078900,80.8257817965,90,7,>1K
1826,recovery,2042,25080942,80.8323628765,90,8,>1K
1827,spread,2042,25082984,80.8389439565,90,6,>1K
1828,musical,2041,25085025,80.8455218136,90,7,>1K
1829,suspect,2041,25087066,80.8520996707,90,7,>1K
1830,becoming,2040,25089106,80.8586743049,90,8,>1K
1831,interesting,2039,25091145,80.8652457163,90,11,>1K
1832,progress,2035,25093180,80.8718042363,90,8,>1K
1833,panel,2032,25095212,80.8783530876,90,5,>1K
1834,trading,2032,25097244,80.884901939,90,7,>1K
1835,section,2031,25099275,80.8914475675,90,7,>1K
1836,artists,2031,25101306,80.897993196,90,7,>1K
1837,payments,2030,25103336,80.9045356017,90,8,>1K
1838,owned,2027,25105363,80.9110683387,90,5,>1K
1839,responsible,2026,25107389,80.917597853,90,11,>1K
1840,plain,2026,25109415,80.9241273672,90,5,>1K
1841,vs,2022,25111437,80.9306439899,90,2,>1K
1842,google,2022,25113459,80.9371606127,90,6,>1K
1843,wilson,2022,25115481,80.9436772355,90,6,>1K
1844,related,2022,25117503,80.9501938582,90,7,>1K
1845,advance,2021,25119524,80.9567072582,90,7,>1K
1846,attacks,2020,25121544,80.9632174352,90,7,>1K
1847,2020,2020,25123564,80.9697276123,90,4,>1K
1848,ideas,2020,25125584,80.9762377893,90,5,>1K
1849,youth,2019,25127603,80.9827447435,90,5,>1K
1850,2018,2018,25129621,80.9892484748,90,4,>1K
1851,2017,2017,25131638,80.9957489833,90,4,>1K
1852,2016,2016,25133654,81.0022462689,90,4,>1K
1853,2015,2015,25135669,81.0087403317,90,4,>1K
1854,setting,2015,25137684,81.0152343944,90,7,>1K
1855,edge,2014,25139698,81.0217252343,90,4,>1K
1856,2014,2014,25141712,81.0282160742,90,4,>1K
1857,2013,2013,25143725,81.0347036912,90,4,>1K
1858,2012,2012,25145737,81.0411880854,90,4,>1K
1859,talent,2012,25147749,81.0476724796,90,6,>1K
1860,fee,2012,25149761,81.0541568737,90,3,>1K
1861,contributed,2011,25151772,81.060638045,90,11,>1K
1862,2011,2011,25153783,81.0671192164,90,4,>1K
1863,ordered,2011,25155794,81.0736003877,90,7,>1K
1864,2010,2010,25157804,81.0800783361,90,4,>1K
1865,2009,2009,25159813,81.0865530617,90,4,>1K
1866,wood,2008,25161821,81.0930245644,90,4,>1K
1867,2008,2008,25163829,81.0994960672,90,4,>1K
1868,finance,2007,25165836,81.105964347,90,7,>1K
1869,slightly,2007,25167843,81.1124326269,90,8,>1K
1870,oakland,2007,25169850,81.1189009068,90,7,>1K
1871,directly,2007,25171857,81.1253691867,90,8,>1K
1872,losses,2007,25173864,81.1318374665,90,6,>1K
1873,2007,2007,25175871,81.1383057464,90,4,>1K
1874,orlando,2007,25177878,81.1447740263,90,7,>1K
1875,andrew,2007,25179885,81.1512423061,90,6,>1K
1876,2006,2006,25181891,81.1577073632,90,4,>1K
1877,2005,2005,25183896,81.1641691973,90,4,>1K
1878,steps,2005,25185901,81.1706310315,90,5,>1K
1879,2004,2004,25187905,81.1770896428,90,4,>1K
1880,2003,2003,25189908,81.1835450312,90,4,>1K
1881,unless,2002,25191910,81.1899971968,90,6,>1K
1882,2002,2002,25193912,81.1964493623,90,4,>1K
1883,warm,2002,25195914,81.2029015279,90,4,>1K
1884,2001,2001,25197915,81.2093504706,90,4,>1K
1885,threw,2001,25199916,81.2157994133,90,5,>1K
1886,2000s,2000,25201916,81.2222451332,90,5,>1K
1887,2000,2000,25203916,81.228690853,90,4,>1K
1888,1999,1999,25205915,81.23513335,90,4,>1K
1889,attended,1998,25207913,81.2415726242,90,8,>1K
1890,1998,1998,25209911,81.2480118983,90,4,>1K
1891,sea,1998,25211909,81.2544511724,90,3,>1K
1892,ballot,1997,25213906,81.2608872237,90,6,>1K
1893,1997,1997,25215903,81.267323275,90,4,>1K
1894,considering,1997,25217900,81.2737593262,90,11,>1K
1895,1996,1996,25219896,81.2801921546,90,4,>1K
1896,fighting,1996,25221892,81.2866249831,90,8,>1K
1897,1995,1995,25223887,81.2930545886,90,4,>1K
1898,photos,1994,25225881,81.2994809713,90,6,>1K
1899,easier,1994,25227875,81.305907354,90,6,>1K
1900,1994,1994,25229869,81.3123337367,90,4,>1K
1901,pension,1993,25231862,81.3187568965,90,7,>1K
1902,familiar,1993,25233855,81.3251800563,90,8,>1K
1903,1993,1993,25235848,81.3316032162,90,4,>1K
1904,1992,1992,25237840,81.3380231532,90,4,>1K
1905,typically,1992,25239832,81.3444430901,90,9,>1K
1906,1991,1991,25241823,81.3508598042,90,4,>1K
1907,requires,1991,25243814,81.3572765184,90,8,>1K
1908,consecutive,1991,25245805,81.3636932325,90,11,>1K
1909,wins,1990,25247795,81.3701067237,90,4,>1K
1910,1990,1990,25249785,81.376520215,90,4,>1K
1911,1990s,1990,25251775,81.3829337062,90,5,>1K
1912,rice,1989,25253764,81.3893439746,90,4,>1K
1913,excited,1989,25255753,81.395754243,90,7,>1K
1914,1989,1989,25257742,81.4021645114,90,4,>1K
1915,1988,1988,25259730,81.4085715569,90,4,>1K
1916,1987,1987,25261717,81.4149753796,90,4,>1K
1917,1986,1986,25263703,81.4213759794,90,4,>1K
1918,stretch,1985,25265688,81.4277733564,90,7,>1K
1919,1985,1985,25267673,81.4341707333,90,4,>1K
1920,task,1984,25269657,81.4405648874,90,4,>1K
1921,1984,1984,25271641,81.4469590415,90,4,>1K
1922,determined,1983,25273624,81.4533499727,90,10,>1K
1923,1983,1983,25275607,81.459740904,90,4,>1K
1924,1982,1982,25277589,81.4661286124,90,4,>1K
1925,1981,1981,25279570,81.4725130979,90,4,>1K
1926,aid,1980,25281550,81.4788943605,90,3,>1K
1927,1980s,1980,25283530,81.4852756232,90,5,>1K
1928,1980,1980,25285510,81.4916568858,90,4,>1K
1929,1979,1979,25287489,81.4980349256,90,4,>1K
1930,1978,1978,25289467,81.5044097426,90,4,>1K
1931,eastern,1978,25291445,81.5107845595,90,7,>1K
1932,doctor,1977,25293422,81.5171561536,90,6,>1K
1933,1977,1977,25295399,81.5235277476,90,4,>1K
1934,1976,1976,25297375,81.5298961188,90,4,>1K
1935,rising,1976,25299351,81.5362644901,90,6,>1K
1936,meat,1975,25301326,81.5426296384,90,4,>1K
1937,1975,1975,25303301,81.5489947868,90,4,>1K
1938,longtime,1975,25305276,81.5553599351,90,8,>1K
1939,1974,1974,25307250,81.5617218606,90,4,>1K
1940,songs,1973,25309223,81.5680805632,90,5,>1K
1941,1973,1973,25311196,81.5744392659,90,4,>1K
1942,loan,1973,25313169,81.5807979685,90,4,>1K
1943,1972,1972,25315141,81.5871534483,90,4,>1K
1944,broken,1972,25317113,81.5935089281,90,6,>1K
1945,opportunities,1972,25319085,81.5998644078,90,13,>1K
1946,1971,1971,25321056,81.6062166648,90,4,>1K
1947,1970s,1970,25323026,81.6125656988,90,5,>1K
1948,aside,1970,25324996,81.6189147329,90,5,>1K
1949,1970,1970,25326966,81.6252637669,90,4,>1K
1950,1969,1969,25328935,81.6316095781,90,4,>1K
1951,dream,1968,25330903,81.6379521664,90,5,>1K
1952,1968,1968,25332871,81.6442947548,90,4,>1K
1953,policies,1967,25334838,81.6506341203,90,8,>1K
1954,1967,1967,25336805,81.6569734857,90,4,>1K
1955,covered,1967,25338772,81.6633128512,90,7,>1K
1956,1966,1966,25340738,81.6696489938,90,4,>1K
1957,1965,1965,25342703,81.6759819136,90,4,>1K
1958,closing,1965,25344668,81.6823148333,90,7,>1K
1959,1964,1964,25346632,81.6886445302,90,4,>1K
1960,1963,1963,25348595,81.6949710043,90,4,>1K
1961,entertainment,1962,25350557,81.7012942554,90,13,>1K
1962,1962,1962,25352519,81.7076175066,90,4,>1K
1963,seventh,1961,25354480,81.7139375349,90,7,>1K
1964,comfortable,1961,25356441,81.7202575632,90,11,>1K
1965,1961,1961,25358402,81.7265775915,90,4,>1K
1966,alleged,1960,25360362,81.732894397,90,7,>1K
1967,surprised,1960,25362322,81.7392112025,90,9,>1K
1968,1960s,1960,25364282,81.7455280079,90,5,>1K
1969,1960,1960,25366242,81.7518448134,90,4,>1K
1970,1959,1959,25368201,81.758158396,90,4,>1K
1971,minute,1958,25370159,81.7644687557,90,6,>1K
1972,fully,1958,25372117,81.7707791154,90,5,>1K
1973,1958,1958,25374075,81.7770894752,90,4,>1K
1974,1957,1957,25376032,81.783396612,90,4,>1K
1975,1956,1956,25377988,81.7897005261,90,4,>1K
1976,nor,1956,25379944,81.7960044401,90,3,>1K
1977,catholic,1956,25381900,81.8023083541,90,8,>1K
1978,1955,1955,25383855,81.8086090452,90,4,>1K
1979,twitter,1955,25385810,81.8149097364,90,7,>1K
1980,1954,1954,25387764,81.8212072047,90,4,>1K
1981,1953,1953,25389717,81.8275014501,90,4,>1K
1982,jose,1953,25391670,81.8337956956,90,4,>1K
1983,remained,1952,25393622,81.8400867181,90,8,>1K
1984,franchise,1952,25395574,81.8463777407,90,9,>1K
1985,album,1952,25397526,81.8526687633,90,5,>1K
1986,1952,1952,25399478,81.8589597859,90,4,>1K
1987,completely,1951,25401429,81.8652475856,90,10,>1K
1988,1951,1951,25403380,81.8715353853,90,4,>1K
1989,1950s,1950,25405330,81.8778199621,90,5,>1K
1990,1950,1950,25407280,81.884104539,90,4,>1K
1991,1949,1949,25409229,81.890385893,90,4,>1K
1992,1948,1948,25411177,81.8966640241,90,4,>1K
1993,minor,1948,25413125,81.9029421553,90,5,>1K
1994,1947,1947,25415072,81.9092170635,90,4,>1K
1995,1946,1946,25417018,81.915488749,90,4,>1K
1996,1945,1945,25418963,81.9217572115,90,4,>1K
1997,democrat,1945,25420908,81.9280256741,90,8,>1K
1998,1944,1944,25422852,81.9342909138,90,4,>1K
1999,1942,1942,25424794,81.9405497077,90,4,>1K
2000,1941,1941,25426735,81.9468052789,90,4,>1K
2001,1940s,1940,25428675,81.9530576271,90,5,>1K
2002,afghanistan,1940,25430615,81.9593099754,90,11,>1K
2003,indiana,1940,25432555,81.9655623236,90,7,>1K
2004,1940,1940,25434495,81.9718146719,90,4,>1K
2005,cuyahoga,1939,25436434,81.9780637973,90,8,>1K
2006,develop,1939,25438373,81.9843129227,90,7,>1K
2007,1939,1939,25440312,81.9905620481,90,4,>1K
2008,1938,1938,25442250,81.9968079506,90,4,>1K
2009,feature,1938,25444188,82.0030538532,90,7,>1K
2010,1937,1937,25446125,82.0092965328,90,4,>1K
2011,1936,1936,25448061,82.0155359896,90,4,>1K
2012,particular,1936,25449997,82.0217754465,90,10,>1K
2013,1935,1935,25451932,82.0280116804,90,4,>1K
2014,leads,1934,25453866,82.0342446915,90,5,>1K
2015,1933,1933,25455799,82.0404744798,90,4,>1K
2016,drove,1933,25457732,82.046704268,90,5,>1K
2017,border,1931,25459663,82.0529276105,90,6,>1K
2018,stood,1930,25461593,82.0591477302,90,5,>1K
2019,opponents,1930,25463523,82.0653678498,90,9,>1K
2020,1930s,1930,25465453,82.0715879695,90,5,>1K
2021,seek,1930,25467383,82.0778080891,90,4,>1K
2022,virginia,1930,25469313,82.0840282088,90,8,>1K
2023,pro,1929,25471242,82.0902451056,90,3,>1K
2024,pushed,1929,25473171,82.0964620024,90,6,>1K
2025,touch,1929,25475100,82.1026788992,90,5,>1K
2026,1929,1929,25477029,82.108895796,90,4,>1K
2027,pop,1929,25478958,82.1151126928,90,3,>1K
2028,buying,1928,25480886,82.1213263667,90,6,>1K
2029,secret,1928,25482814,82.1275400407,90,6,>1K
2030,license,1928,25484742,82.1337537146,90,7,>1K
2031,forces,1927,25486669,82.1399641657,90,6,>1K
2032,entered,1926,25488595,82.1461713939,90,7,>1K
2033,animal,1924,25490519,82.1523721764,90,6,>1K
2034,write,1924,25492443,82.1585729589,90,5,>1K
2035,turning,1924,25494367,82.1647737414,90,7,>1K
2036,ends,1923,25496290,82.170971301,90,4,>1K
2037,lawyers,1923,25498213,82.1771688607,90,7,>1K
2038,writer,1923,25500136,82.1833664203,90,6,>1K
2039,sites,1923,25502059,82.1895639799,90,5,>1K
2040,jason,1922,25503981,82.1957583167,90,5,>1K
2041,receiver,1920,25505901,82.2019462078,90,8,>1K
2042,1920s,1920,25507821,82.2081340988,90,5,>1K
2043,salary,1919,25509740,82.214318767,90,6,>1K
2044,thinks,1918,25511658,82.2205002124,90,6,>1K
2045,draw,1918,25513576,82.2266816577,90,4,>1K
2046,watched,1917,25515493,82.2328598802,90,7,>1K
2047,limit,1916,25517409,82.2390348798,90,5,>1K
2048,guests,1916,25519325,82.2452098794,90,6,>1K
2049,located,1916,25521241,82.251384879,90,7,>1K
2050,shopping,1915,25523156,82.2575566558,90,8,>1K
2051,arena,1914,25525070,82.2637252097,90,5,>1K
2052,facilities,1913,25526983,82.2698905407,90,10,>1K
2053,1912,1912,25528895,82.2760526489,90,4,>1K
2054,auto,1911,25530806,82.2822115342,90,4,>1K
2055,1910,1910,25532716,82.2883671967,90,4,>1K
2056,deputy,1907,25534623,82.2945131906,90,6,>1K
2057,rooms,1906,25536529,82.3006559616,90,5,>1K
2058,1906,1906,25538435,82.3067987326,90,4,>1K
2059,retail,1903,25540338,82.312931835,90,6,>1K
2060,concert,1903,25542241,82.3190649375,90,7,>1K
2061,1900,1900,25544141,82.3251883713,90,4,>1K
2062,measures,1899,25546040,82.3313085823,90,8,>1K
2063,positions,1899,25547939,82.3374287933,90,9,>1K
2064,replace,1898,25549837,82.3435457815,90,7,>1K
2065,thompson,1896,25551733,82.3496563239,90,8,>1K
2066,ultimately,1896,25553629,82.3557668663,90,10,>1K
2067,elections,1894,25555523,82.361870963,90,9,>1K
2068,faith,1893,25557416,82.3679718368,90,5,>1K
2069,yourself,1892,25559308,82.3740694878,90,8,>1K
2070,agents,1891,25561199,82.3801639159,90,6,>1K
2071,artist,1889,25563088,82.3862518983,90,6,>1K
2072,british,1889,25564977,82.3923398807,90,7,>1K
2073,fear,1889,25566866,82.3984278631,90,4,>1K
2074,marijuana,1888,25568754,82.4045126227,90,9,>1K
2075,drivers,1888,25570642,82.4105973822,90,7,>1K
2076,speaking,1886,25572528,82.416675696,90,8,>1K
2077,newspaper,1885,25574413,82.422750787,90,9,>1K
2078,tells,1884,25576297,82.4288226551,90,5,>1K
2079,respect,1883,25578180,82.4348913003,90,7,>1K
2080,dining,1882,25580062,82.4409567227,90,6,>1K
2081,rutgers,1879,25581941,82.4470124765,90,7,>1K
2082,accident,1879,25583820,82.4530682303,90,8,>1K
2083,effective,1878,25585698,82.4591207613,90,9,>1K
2084,master,1878,25587576,82.4651732922,90,6,>1K
2085,package,1876,25589452,82.4712193774,90,7,>1K
2086,uses,1874,25591326,82.4772590169,90,4,>1K
2087,prime,1874,25593200,82.4832986564,90,5,>1K
2088,rain,1873,25595073,82.4893350731,90,4,>1K
2089,foot,1871,25596944,82.495365044,90,4,>1K
2090,deficit,1870,25598814,82.5013917921,90,7,>1K
2091,appearance,1869,25600683,82.5074153173,90,10,>1K
2092,roughly,1867,25602550,82.5134323967,90,7,>1K
2093,soccer,1866,25604416,82.5194462534,90,6,>1K
2094,favor,1863,25606279,82.5254504414,90,5,>1K
2095,veterans,1862,25608141,82.5314514066,90,8,>1K
2096,crash,1862,25610003,82.5374523718,90,5,>1K
2097,aug,1861,25611864,82.5434501141,90,3,>1K
2098,pace,1861,25613725,82.5494478564,90,4,>1K
2099,providing,1860,25615585,82.5554423759,90,9,>1K
2100,rams,1859,25617444,82.5614336725,90,4,>1K
2101,generally,1859,25619303,82.5674249691,90,9,>1K
2102,smart,1858,25621161,82.5734130428,90,5,>1K
2103,jack,1857,25623018,82.5793978937,90,4,>1K
2104,gift,1856,25624874,82.5853795217,90,4,>1K
2105,cooking,1856,25626730,82.5913611498,90,7,>1K
2106,headed,1854,25628584,82.5973363321,90,6,>1K
2107,purchase,1850,25630434,82.6032986229,90,8,>1K
2108,occurred,1849,25632283,82.6092576909,90,8,>1K
2109,grade,1848,25634131,82.6152135361,90,5,>1K
2110,seattle,1847,25635978,82.6211661583,90,7,>1K
2111,gain,1847,25637825,82.6271187806,90,4,>1K
2112,attorneys,1846,25639671,82.6330681801,90,9,>1K
2113,talks,1846,25641517,82.6390175795,90,5,>1K
2114,produced,1844,25643361,82.6449605332,90,8,>1K
2115,lewis,1844,25645205,82.6509034869,90,5,>1K
2116,patrick,1844,25647049,82.6568464406,90,7,>1K
2117,strike,1843,25648892,82.6627861714,90,6,>1K
2118,domestic,1842,25650734,82.6687226794,90,8,>1K
2119,bringing,1841,25652575,82.6746559645,90,8,>1K
2120,dimora,1841,25654416,82.6805892497,90,6,>1K
2121,solid,1841,25656257,82.6865225348,90,5,>1K
2122,proud,1841,25658098,82.6924558199,90,5,>1K
2123,counts,1839,25659937,82.6983826593,90,6,>1K
2124,ages,1839,25661776,82.7043094987,90,4,>1K
2125,legislative,1838,25663614,82.7102331153,90,11,>1K
2126,japan,1838,25665452,82.7161567318,90,5,>1K
2127,compete,1838,25667290,82.7220803483,90,7,>1K
2128,path,1838,25669128,82.7280039649,90,4,>1K
2129,drink,1837,25670965,82.7339243586,90,5,>1K
2130,strategy,1832,25672797,82.739828638,90,8,>1K
2131,failure,1830,25674627,82.7457264716,90,7,>1K
2132,nobody,1830,25676457,82.7516243053,90,6,>1K
2133,cutting,1829,25678286,82.7575189161,90,7,>1K
2134,direction,1829,25680115,82.7634135269,90,9,>1K
2135,harris,1828,25681943,82.7693049148,90,6,>1K
2136,raising,1828,25683771,82.7751963028,90,7,>1K
2137,poll,1827,25685598,82.7810844679,90,4,>1K
2138,hey,1826,25687424,82.7869694101,90,3,>1K
2139,tests,1825,25689249,82.7928511295,90,5,>1K
2140,deals,1824,25691073,82.798729626,90,5,>1K
2141,movies,1823,25692896,82.8046048996,90,6,>1K
2142,stands,1822,25694718,82.8104769504,90,6,>1K
2143,ensure,1821,25696539,82.8163457783,90,6,>1K
2144,hollywood,1820,25698359,82.8222113834,90,9,>1K
2145,doubt,1820,25700179,82.8280769885,90,5,>1K
2146,anderson,1820,25701999,82.8339425935,90,8,>1K
2147,knee,1815,25703814,82.8397920843,90,4,>1K
2148,admitted,1815,25705629,82.845641575,90,8,>1K
2149,casino,1813,25707442,82.8514846201,90,6,>1K
2150,port,1813,25709255,82.8573276651,90,4,>1K
2151,brand,1812,25711067,82.8631674873,90,5,>1K
2152,developed,1812,25712879,82.8690073095,90,9,>1K
2153,published,1811,25714690,82.8748439088,90,9,>1K
2154,nuclear,1810,25716500,82.8806772853,90,7,>1K
2155,fashion,1808,25718308,82.886504216,90,7,>1K
2156,tea,1807,25720115,82.8923279239,90,3,>1K
2157,degrees,1806,25721921,82.898148409,90,7,>1K
2158,brings,1805,25723726,82.9039656711,90,6,>1K
2159,scores,1805,25725531,82.9097829333,90,6,>1K
2160,columbia,1803,25727334,82.9155937497,90,8,>1K
2161,alcohol,1803,25729137,82.9214045662,90,7,>1K
2162,powerful,1802,25730939,82.9272121598,90,8,>1K
2163,electric,1802,25732741,82.9330197534,90,8,>1K
2164,presented,1800,25734541,82.9388209012,90,9,>1K
2165,1800s,1800,25736341,82.9446220491,90,5,>1K
2166,struggling,1800,25738141,82.950423197,90,10,>1K
2167,challenges,1799,25739940,82.956221122,90,10,>1K
2168,hair,1797,25741737,82.9620126013,90,4,>1K
2169,penalty,1796,25743533,82.9678008577,90,7,>1K
2170,grown,1796,25745329,82.9735891141,90,5,>1K
2171,nonprofit,1796,25747125,82.9793773705,90,9,>1K
2172,trenton,1794,25748919,82.9851591812,90,7,>1K
2173,threat,1794,25750713,82.9909409919,90,6,>1K
2174,taxpayers,1793,25752506,82.9967195798,90,9,>1K
2175,reserve,1793,25754299,83.0024981676,90,7,>1K
2176,highly,1791,25756090,83.0082703098,90,6,>1K
2177,pull,1788,25757878,83.0140327833,90,4,>1K
2178,france,1787,25759665,83.019792034,90,6,>1K
2179,dry,1786,25761451,83.0255480618,90,3,>1K
2180,organizations,1784,25763235,83.0312976439,90,13,>1K
2181,except,1784,25765019,83.037047226,90,6,>1K
2182,crew,1783,25766802,83.0427935853,90,4,>1K
2183,presence,1783,25768585,83.0485399445,90,8,>1K
2184,tigers,1782,25770367,83.0542830809,90,6,>1K
2185,somebody,1780,25772147,83.0600197716,90,8,>1K
2186,hiring,1779,25773926,83.0657532394,90,6,>1K
2187,dishes,1779,25775705,83.0714867072,90,6,>1K
2188,metro,1779,25777484,83.077220175,90,5,>1K
2189,rare,1778,25779262,83.08295042,90,4,>1K
2190,iowa,1778,25781040,83.0886806649,90,4,>1K
2191,famous,1777,25782817,83.094407687,90,6,>1K
2192,screen,1773,25784590,83.1001218177,90,6,>1K
2193,brothers,1772,25786362,83.1058327254,90,8,>1K
2194,rookie,1771,25788133,83.1115404104,90,6,>1K
2195,photo,1771,25789904,83.1172480953,90,5,>1K
2196,dealer,1770,25791674,83.1229525574,90,6,>1K
2197,unique,1769,25793443,83.1286537966,90,6,>1K
2198,firefighters,1767,25795210,83.1343485901,90,12,>1K
2199,herself,1767,25796977,83.1400433836,90,7,>1K
2200,fbi,1767,25798744,83.1457381771,90,3,>1K
2201,connection,1767,25800511,83.1514329705,90,10,>1K
2202,peace,1767,25802278,83.157127764,90,5,>1K
2203,actions,1767,25804045,83.1628225575,90,7,>1K
2204,shared,1763,25805808,83.1685044596,90,6,>1K
2205,introduced,1763,25807571,83.1741863616,90,10,>1K
2206,adult,1763,25809334,83.1798682637,90,5,>1K
2207,mortgage,1762,25811096,83.1855469429,90,8,>1K
2208,kill,1760,25812856,83.1912191763,90,4,>1K
2209,window,1760,25814616,83.1968914098,90,6,>1K
2210,pleaded,1760,25816376,83.2025636433,90,7,>1K
2211,fruit,1759,25818135,83.2082326539,90,5,>1K
2212,active,1759,25819894,83.2139016645,90,6,>1K
2213,contest,1758,25821652,83.2195674522,90,7,>1K
2214,conversation,1758,25823410,83.22523324,90,12,>1K
2215,dad,1758,25825168,83.2308990277,90,3,>1K
2216,hudson,1757,25826925,83.2365615926,90,6,>1K
2217,critics,1757,25828682,83.2422241575,90,7,>1K
2218,sought,1756,25830438,83.2478834995,90,6,>1K
2219,removed,1756,25832194,83.2535428416,90,7,>1K
2220,author,1754,25833948,83.2591957379,90,6,>1K
2221,moves,1754,25835702,83.2648486342,90,5,>1K
2222,ducks,1753,25837455,83.2704983076,90,5,>1K
2223,tackle,1752,25839207,83.2761447582,90,6,>1K
2224,individuals,1751,25840958,83.281787986,90,11,>1K
2225,strength,1749,25842707,83.287424768,90,8,>1K
2226,discovered,1748,25844455,83.2930583271,90,10,>1K
2227,bears,1748,25846203,83.2986918863,90,5,>1K
2228,moments,1746,25847949,83.3043189997,90,7,>1K
2229,dozens,1745,25849694,83.3099428903,90,6,>1K
2230,tight,1741,25851435,83.3155538894,90,5,>1K
2231,otherwise,1741,25853176,83.3211648885,90,9,>1K
2232,lakers,1740,25854916,83.3267726648,90,6,>1K
2233,sources,1738,25856654,83.3323739954,90,7,>1K
2234,worried,1738,25858392,83.3379753259,90,7,>1K
2235,sport,1738,25860130,83.3435766565,90,5,>1K
2236,confirmed,1738,25861868,83.349177987,90,9,>1K
2237,operation,1736,25863604,83.3547728718,90,9,>1K
2238,suspended,1735,25865339,83.3603645338,90,9,>1K
2239,african,1734,25867073,83.3659529729,90,7,>1K
2240,becomes,1734,25868807,83.371541412,90,7,>1K
2241,amazing,1733,25870540,83.3771266283,90,7,>1K
2242,mental,1731,25872271,83.3827053988,90,6,>1K
2243,dangerous,1730,25874001,83.3882809465,90,9,>1K
2244,normal,1730,25875731,83.3938564942,90,6,>1K
2245,partners,1730,25877461,83.3994320418,90,8,>1K
2246,launched,1730,25879191,83.4050075895,90,8,>1K
2247,magic,1729,25880920,83.4105799143,90,5,>1K
2248,gotten,1729,25882649,83.4161522391,90,6,>1K
2249,offices,1729,25884378,83.4217245639,90,7,>1K
2250,houses,1728,25886106,83.4272936659,90,6,>1K
2251,imagine,1725,25887831,83.4328530993,90,7,>1K
2252,giant,1724,25889555,83.4384093098,90,5,>1K
2253,perform,1724,25891279,83.4439655203,90,7,>1K
2254,religious,1724,25893003,83.4495217308,90,9,>1K
2255,shortly,1723,25894726,83.4550747185,90,7,>1K
2256,existing,1721,25896447,83.4606212604,90,8,>1K
2257,responsibility,1720,25898167,83.4661645795,90,14,>1K
2258,beef,1719,25899886,83.4717046757,90,4,>1K
2259,shut,1717,25901603,83.4772383262,90,4,>1K
2260,columbus,1717,25903320,83.4827719767,90,8,>1K
2261,allegations,1715,25905035,83.4882991814,90,11,>1K
2262,clinic,1714,25906749,83.4938231634,90,6,>1K
2263,shown,1713,25908462,83.4993439224,90,5,>1K
2264,speaker,1712,25910174,83.5048614586,90,7,>1K
2265,savings,1706,25911880,83.5103596576,90,7,>1K
2266,pepper,1706,25913586,83.5158578567,90,6,>1K
2267,behavior,1704,25915290,83.52134961,90,8,>1K
2268,chocolate,1704,25916994,83.5268413633,90,9,>1K
2269,treated,1702,25918696,83.5323266709,90,7,>1K
2270,starter,1700,25920396,83.5378055328,90,7,>1K
2271,wonder,1700,25922096,83.5432843946,90,6,>1K
2272,folks,1700,25923796,83.5487632565,90,5,>1K
2273,handle,1695,25925491,83.5542260041,90,6,>1K
2274,manufacturing,1695,25927186,83.5596887517,90,13,>1K
2275,ocean,1695,25928881,83.5651514992,90,5,>1K
2276,england,1694,25930575,83.5706110239,90,7,>1K
2277,principal,1694,25932269,83.5760705487,90,9,>1K
2278,ok,1693,25933962,83.5815268505,90,2,>1K
2279,bag,1692,25935654,83.5869799295,90,3,>1K
2280,nick,1691,25937345,83.5924297856,90,4,>1K
